991.0
0,168,2
1,342,2
2,479,2
3,304,2
4,420,2
5,255,2
6,73,2
7,435,2
8,153,2
9,364,2
10,143,2
11,40,2
12,476,3
13,61,2
14,468,2
15,289,2
16,441,2
17,187,2
18,49,2
19,478,2
20,161,2
21,14,2
22,393,2
23,110,2
24,472,2
25,236,2
26,206,2
27,473,2
28,35,2
29,220,2
30,398,2
31,282,2
32,137,2
33,389,2
34,75,2
35,483,2
36,397,2
37,108,2
38,263,2
39,29,2
40,214,2
41,428,2
42,465,2
43,184,1
44,376,2
45,390,2
46,311,2
47,260,2
48,322,2
49,356,2
50,303,2
51,470,2
52,462,2
53,37,2
54,371,2
55,297,1
56,454,2
57,67,2
58,423,1
59,301,2
60,116,2
61,239,2
62,307,2
63,332,2
64,169,2
65,118,2
66,327,2
67,165,2
68,188,2
69,88,2
70,460,2
71,302,2
72,325,2
73,241,2
74,207,2
75,138,2
76,265,2
77,494,2
78,339,1
79,64,2
80,281,2
81,182,2
82,233,2
83,319,2
84,253,2
85,415,2
86,352,2
87,321,2
88,70,2
89,52,2
90,482,2
91,11,2
92,17,3
93,349,2
94,369,2
95,361,4
96,485,2
97,338,2
98,246,2
99,336,2
100,142,2
101,467,2
102,0,2
103,425,2
104,334,2
105,217,2
106,363,2
107,446,2
108,163,2
109,2,2
110,144,2
111,276,2
112,175,2
113,48,2
114,273,2
115,486,2
116,69,2
117,268,2
118,279,2
119,429,2
120,315,2
121,456,2
122,475,2
123,32,2
124,173,2
125,195,2
126,287,1
127,235,2
128,314,2
129,367,2
130,216,2
131,113,2
132,204,2
133,350,2
134,1,2
135,248,2
136,401,2
137,452,2
138,259,1
139,66,1
140,346,2
141,166,3
142,145,2
143,18,1
144,458,3
145,431,2
146,295,1
147,122,2
148,247,2
149,82,2
150,495,2
151,211,2
152,409,2
153,132,2
154,85,2
155,46,2
156,15,2
157,202,2
158,298,2
159,424,2
160,394,2
161,111,2
162,121,2
163,418,2
164,10,1
165,296,2
166,392,2
167,102,2
168,189,2
169,199,2
170,426,2
171,357,2
172,100,2
173,109,2
174,492,2
175,481,2
176,135,2
177,358,2
178,115,2
179,7,2
180,354,2
181,151,2
182,99,3
183,203,2
184,185,2
185,74,2
186,448,2
187,58,2
188,123,2
189,117,2
190,193,2
191,54,2
192,24,2
193,154,2
194,293,2
195,213,2
196,280,2
197,208,2
198,427,2
199,26,3
200,491,2
201,77,2
202,249,2
203,112,2
204,477,2
205,180,2
206,261,2
207,218,2
208,444,2
209,290,2
210,341,2
211,119,2
212,38,2
213,320,2
214,269,2
215,238,2
216,31,2
217,98,1
218,201,2
219,422,2
220,318,2
221,221,2
222,176,2
223,434,2
224,200,2
225,205,2
226,250,2
227,106,2
228,285,2
229,148,2
230,139,2
231,353,2
232,27,2
233,405,2
234,57,2
235,79,2
236,340,2
237,28,2
238,43,2
239,438,2
240,190,2
241,157,2
242,244,2
243,403,2
244,395,2
245,19,2
246,65,2
247,42,1
248,372,2
249,80,2
250,316,1
251,34,2
252,229,2
253,44,2
254,471,2
255,78,2
256,252,2
257,23,2
258,22,2
259,167,2
260,461,2
261,328,2
262,63,2
263,275,2
264,209,2
265,6,2
266,445,2
267,130,2
268,210,2
269,33,2
270,348,2
271,464,2
272,365,2
273,262,2
274,92,2
275,412,2
276,53,2
277,347,2
278,308,2
279,243,2
280,39,2
281,469,2
282,457,2
283,140,2
284,149,2
285,283,2
286,400,2
287,335,2
288,294,2
289,232,2
290,60,2
291,103,2
292,197,2
293,191,1
294,474,2
295,159,2
296,114,2
297,264,2
298,330,2
299,41,2
300,126,2
301,324,1
302,258,2
303,399,2
304,410,2
305,407,2
306,219,2
307,194,2
308,105,2
309,89,2
310,84,2
311,266,2
312,172,2
313,432,2
314,234,2
315,488,2
316,329,2
317,386,2
318,45,2
319,497,2
320,162,2
321,291,2
322,406,2
323,355,2
324,443,2
325,72,2
326,59,2
327,402,1
328,12,2
329,120,2
330,51,2
331,212,2
332,8,2
333,313,2
334,381,2
335,333,3
336,131,2
337,13,2
338,404,2
339,455,2
340,4,2
341,237,2
342,271,2
343,223,2
344,305,2
345,136,2
346,284,2
347,323,2
348,373,2
349,384,2
350,101,1
351,230,1
352,385,2
353,9,2
354,317,2
355,309,2
356,95,2
357,360,2
358,450,2
359,134,2
360,493,2
361,20,2
362,47,2
363,466,3
364,83,2
365,380,2
366,55,2
367,489,2
368,337,2
369,68,2
370,164,2
371,449,2
372,379,2
373,56,2
374,133,2
375,498,2
376,300,2
377,411,2
378,436,2
379,198,2
380,183,2
381,437,2
382,215,1
383,128,2
384,147,2
385,222,2
386,413,2
387,362,2
388,326,2
389,421,2
390,30,3
391,430,2
392,146,2
393,383,2
394,242,2
395,408,2
396,391,2
397,152,2
398,490,2
399,158,2
400,312,2
401,270,2
402,90,2
403,306,2
404,227,2
405,487,2
406,387,2
407,160,2
408,156,2
409,496,2
410,129,2
411,174,2
412,272,2
413,368,2
414,170,2
415,439,2
416,76,2
417,453,2
418,50,2
419,186,2
420,267,2
421,196,2
422,5,2
423,181,2
424,245,2
425,377,2
426,351,2
427,288,1
428,442,2
429,499,2
430,382,2
431,150,2
432,21,2
433,388,2
434,125,2
435,257,2
436,171,2
437,378,2
438,331,2
439,277,2
440,286,2
441,155,2
442,228,2
443,71,2
444,96,2
445,107,2
446,87,2
447,94,2
448,93,2
449,414,2
450,375,2
451,447,2
452,62,2
453,396,1
454,440,2
455,231,2
456,225,2
457,451,3
458,124,2
459,91,2
460,81,2
461,141,2
462,86,2
463,370,2
464,254,2
465,292,2
466,226,2
467,251,2
468,16,2
469,459,2
470,419,2
471,484,2
472,224,2
473,3,2
474,343,2
475,127,2
476,299,2
