991.0
0,384,2
1,413,2
2,479,2
3,304,2
4,420,2
5,263,2
6,73,2
7,23,2
8,208,2
9,247,2
10,258,2
11,40,2
12,371,3
13,118,2
14,468,2
15,79,2
16,472,2
17,168,2
18,427,2
19,33,2
20,161,2
21,143,2
22,393,2
23,122,2
24,499,2
25,220,2
26,155,2
27,108,2
28,485,2
29,397,2
30,390,2
31,286,2
32,137,2
33,400,2
34,75,2
35,483,2
36,415,2
37,147,2
38,323,2
39,29,2
40,460,2
41,428,2
42,15,2
43,184,1
44,376,2
45,39,2
46,205,2
47,411,2
48,322,2
49,356,2
50,139,2
51,470,2
52,189,2
53,37,2
54,496,2
55,297,1
56,469,2
57,219,2
58,423,1
59,181,2
60,274,2
61,441,2
62,307,2
63,438,2
64,160,2
65,127,2
66,337,2
67,206,2
68,188,2
69,404,2
70,67,2
71,302,2
72,325,2
73,241,2
74,140,2
75,195,2
76,265,2
77,112,2
78,339,1
79,355,2
80,281,2
81,36,2
82,233,2
83,319,2
84,253,2
85,256,2
86,352,2
87,305,2
88,494,2
89,52,2
90,482,2
91,454,2
92,251,3
93,193,2
94,154,2
95,361,4
96,285,2
97,431,2
98,272,2
99,317,2
100,20,2
101,341,2
102,277,2
103,425,2
104,334,2
105,217,2
106,85,2
107,446,2
108,163,2
109,486,2
110,203,2
111,276,2
112,353,2
113,48,2
114,273,2
115,77,2
116,69,2
117,268,2
118,279,2
119,11,2
120,71,2
121,365,2
122,475,2
123,32,2
124,26,2
125,245,2
126,287,1
127,235,2
128,47,2
129,367,2
130,226,2
131,357,2
132,204,2
133,350,2
134,1,2
135,102,2
136,401,2
137,223,2
138,259,1
139,66,1
140,346,2
141,166,3
142,145,2
143,18,1
144,458,3
145,327,2
146,295,1
147,178,2
148,358,2
149,422,2
150,495,2
151,248,2
152,412,2
153,132,2
154,35,2
155,46,2
156,314,2
157,116,2
158,83,2
159,158,2
160,394,2
161,185,2
162,17,2
163,386,2
164,10,1
165,249,2
166,392,2
167,148,2
168,151,2
169,173,2
170,131,2
171,333,2
172,354,2
173,22,2
174,236,2
175,481,2
176,303,2
177,282,2
178,115,2
179,7,2
180,201,2
181,467,2
182,180,3
183,43,2
184,242,2
185,74,2
186,474,2
187,58,2
188,123,2
189,117,2
190,25,2
191,54,2
192,421,2
193,202,2
194,121,2
195,213,2
196,113,2
197,414,2
198,60,2
199,391,3
200,491,2
201,342,2
202,293,2
203,426,2
204,477,2
205,359,2
206,261,2
207,271,2
208,444,2
209,290,2
210,135,2
211,119,2
212,44,2
213,320,2
214,377,2
215,238,2
216,31,2
217,98,1
218,266,2
219,299,2
220,318,2
221,221,2
222,228,2
223,383,2
224,200,2
225,254,2
226,130,2
227,106,2
228,92,2
229,284,2
230,72,2
231,80,2
232,456,2
233,405,2
234,81,2
235,8,2
236,340,2
237,28,2
238,91,2
239,153,2
240,190,2
241,157,2
242,435,2
243,403,2
244,395,2
245,363,2
246,65,2
247,42,1
248,338,2
249,182,2
250,316,1
251,34,2
252,229,2
253,310,2
254,448,2
255,78,2
256,473,2
257,56,2
258,264,2
259,167,2
260,461,2
261,328,2
262,63,2
263,459,2
264,107,2
265,382,2
266,445,2
267,429,2
268,210,2
269,179,2
270,349,2
271,134,2
272,289,2
273,262,2
274,296,2
275,246,2
276,53,2
277,450,2
278,308,2
279,336,2
280,82,2
281,216,2
282,298,2
283,301,2
284,156,2
285,61,2
286,99,2
287,335,2
288,294,2
289,232,2
290,176,2
291,443,2
292,88,2
293,191,1
294,144,2
295,275,2
296,30,3
297,260,2
298,104,2
299,492,2
300,234,2
301,324,1
302,487,2
303,399,2
304,410,2
305,87,2
306,418,2
307,194,2
308,21,2
309,432,2
310,84,2
311,451,3
312,172,2
313,255,2
314,171,2
315,488,2
316,329,2
317,186,2
318,45,2
319,497,2
320,162,2
321,95,2
322,406,2
323,24,2
324,138,2
325,257,2
326,59,2
327,402,1
328,12,2
329,120,2
330,214,2
331,197,2
332,252,2
333,313,2
334,381,2
335,103,3
336,89,2
337,13,2
338,462,2
339,366,2
340,4,2
341,49,2
342,484,2
343,199,2
344,372,2
345,111,2
346,57,2
347,433,2
348,373,2
349,109,2
350,101,1
351,230,1
352,212,2
353,465,2
354,419,2
355,309,2
356,409,2
357,105,2
358,407,2
359,149,2
360,6,2
361,164,2
362,136,2
363,466,3
364,211,2
365,380,2
366,55,2
367,436,2
368,183,2
369,129,2
370,177,2
371,449,2
372,9,2
373,19,2
374,133,2
375,498,2
376,300,2
377,110,2
378,364,2
379,198,2
380,68,2
381,348,2
382,215,1
383,128,2
384,27,2
385,222,2
386,331,2
387,362,2
388,326,2
389,76,2
390,493,2
391,430,2
392,146,2
393,237,2
394,142,2
395,408,2
396,452,2
397,152,2
398,490,2
399,437,2
400,239,2
401,270,2
402,269,2
403,306,2
404,227,2
405,379,2
406,3,2
407,369,2
408,312,2
409,280,2
410,291,2
411,174,2
412,292,2
413,347,2
414,170,2
415,439,2
416,476,2
417,453,2
418,50,2
419,209,2
420,267,2
421,196,2
422,5,2
423,38,2
424,100,2
425,41,2
426,351,2
427,288,1
428,442,2
429,424,2
430,489,2
431,150,2
432,14,2
433,388,2
434,125,2
435,187,2
436,90,2
437,378,2
438,244,2
439,165,2
440,471,2
441,159,2
442,321,2
443,169,2
444,315,2
445,126,2
446,457,2
447,94,2
448,93,2
449,464,2
450,375,2
451,447,2
452,62,2
453,396,1
454,455,2
455,231,2
456,225,2
457,243,2
458,124,2
459,218,2
460,440,2
461,141,2
462,86,2
463,398,2
464,192,2
465,64,2
466,434,2
467,2,2
468,16,2
469,114,2
470,0,2
471,387,2
472,224,2
473,389,2
474,343,2
475,370,2
476,96,2
477,175,2
478,360,2
479,311,2
480,207,2
481,250,2
482,480,2
483,374,2
484,478,2
485,332,2
486,385,2
487,97,2
488,416,2
489,344,2
490,417,2
491,51,2
492,345,2
493,368,2
494,70,2
495,463,2
496,240,2
497,283,2
498,278,2
499,330,2
