3601.0
0,416,2
1,2,8
2,0,6
3,568,2
4,460,2
5,554,2
6,534,2
7,6,3
8,5,3
9,69,2
10,257,2
11,270,2
12,515,2
13,13,4
14,11,17
15,682,2
16,483,2
17,19,2
18,508,2
19,18,3
20,21,7
21,24,3
22,26,2
23,176,2
24,138,2
25,630,2
26,27,2
27,246,2
28,691,2
29,28,2
30,358,2
31,75,2
32,34,7
33,31,5
34,140,2
35,103,2
36,666,2
37,36,5
38,66,2
39,35,3
40,77,2
41,135,2
42,44,11
43,8,2
44,42,6
45,59,2
46,608,2
47,719,2
48,47,10
49,45,9
50,589,2
51,735,2
52,53,6
53,52,12
54,365,2
55,56,3
56,68,2
57,55,8
58,328,2
59,129,2
60,62,8
61,60,15
62,111,2
63,142,1
64,539,2
65,293,2
66,275,2
67,65,6
68,155,2
69,67,6
70,73,20
71,357,2
72,728,2
73,474,2
74,74,31
75,449,2
76,88,2
77,76,19
78,343,2
79,78,22
80,713,2
81,561,2
82,83,3
83,81,18
84,49,2
85,86,5
86,287,2
87,87,2
88,732,2
89,497,2
90,699,2
91,429,2
92,91,2
93,90,1
94,486,2
95,317,2
96,97,5
97,651,2
98,98,4
99,404,2
100,462,1
101,507,2
102,102,17
103,104,11
104,768,2
105,498,1
106,25,2
107,211,2
108,109,8
109,107,5
110,245,2
111,110,5
112,305,2
113,112,4
114,688,2
115,617,2
116,119,10
117,785,2
118,451,2
119,115,7
120,602,2
121,208,2
122,125,2
123,122,15
124,124,7
125,710,2
126,137,2
127,128,11
128,559,2
129,126,5
130,677,2
131,526,2
132,131,18
133,489,2
134,133,2
135,37,3
136,762,2
137,311,2
138,139,16
139,136,2
140,141,10
141,15,2
142,143,9
143,521,2
144,557,2
145,147,14
146,441,2
147,148,2
148,187,2
149,601,1
150,152,9
151,780,2
152,324,2
153,121,2
154,153,3
155,333,2
156,159,17
157,675,2
158,157,5
159,660,2
160,284,2
161,765,2
162,163,4
163,162,2
164,362,2
165,716,2
166,169,5
167,466,2
168,345,1
169,165,3
170,737,2
171,628,2
172,656,2
173,173,33
174,174,17
175,177,14
176,48,2
177,597,2
178,578,2
179,179,12
180,291,2
181,797,2
182,307,2
183,180,3
184,182,7
185,188,18
186,456,2
187,450,2
188,186,15
189,704,2
190,194,2
191,193,11
192,164,2
193,447,2
194,363,2
